"","Vēsture","Īslīces vidusskola","49.6"
"","Matem.","Īslīces vidusskola","27.35"
"","Angļu v.","J. Čakstes Liepājas pilsētas 10. vidusskola","69.95"
"","Bio.","J. Čakstes Liepājas pilsētas 10. vidusskola","69.17"
"","Krievu v.","J. Čakstes Liepājas pilsētas 10. vidusskola","55.64"
"","Latv. val.","J. Čakstes Liepājas pilsētas 10. vidusskola","57.08"
"","Vēsture","J. Čakstes Liepājas pilsētas 10. vidusskola","71.1"
"","Matem.","J. Čakstes Liepājas pilsētas 10. vidusskola","25.77"
"","Angļu v.","J. Raiņa Daugavpils 6. vidusskola","34.7"
"","Bio.","J. Raiņa Daugavpils 6. vidusskola","27.33"
"","Fiz.","J. Raiņa Daugavpils 6. vidusskola","18"
"","Ķīm.","J. Raiņa Daugavpils 6. vidusskola","45.07"
"","Latv. val.","J. Raiņa Daugavpils 6. vidusskola","33.62"
"","Vēsture","J. Raiņa Daugavpils 6. vidusskola","46.77"
"","Matem.","J. Raiņa Daugavpils 6. vidusskola","31.1"
"","Latv. v. 9.kl.","J. Raiņa Daugavpils 6. vidusskola","46.3"
"","Angļu v.","J.G.Herdera Rīgas Grīziņkalna vidusskola","54.9"
"","Bio.","J.G.Herdera Rīgas Grīziņkalna vidusskola","60.33"
"","Fiz.","J.G.Herdera Rīgas Grīziņkalna vidusskola","32.67"
"","Latv. val.","J.G.Herdera Rīgas Grīziņkalna vidusskola","38.07"
"","Vēsture","J.G.Herdera Rīgas Grīziņkalna vidusskola","41.53"
"","Matem.","J.G.Herdera Rīgas Grīziņkalna vidusskola","30.04"
"","Vācu v.","J.G.Herdera Rīgas Grīziņkalna vidusskola","76.04"
"","Latv. v. 9.kl.","J.G.Herdera Rīgas Grīziņkalna vidusskola","69.36"
"","Angļu v.","J.Pilsudska Daugavpils valsts poļu ģimnāzija","52.67"
"","Bio.","J.Pilsudska Daugavpils valsts poļu ģimnāzija","59"
"","Fiz.","J.Pilsudska Daugavpils valsts poļu ģimnāzija","54.67"
"","Krievu v.","J.Pilsudska Daugavpils valsts poļu ģimnāzija","88.23"
"","Ķīm.","J.Pilsudska Daugavpils valsts poļu ģimnāzija","38.67"
"","Latv. val.","J.Pilsudska Daugavpils valsts poļu ģimnāzija","51.89"
"","Vēsture","J.Pilsudska Daugavpils valsts poļu ģimnāzija","68.68"
"","Matem.","J.Pilsudska Daugavpils valsts poļu ģimnāzija","42.97"
"","Latv. v. 9.kl.","J.Pilsudska Daugavpils valsts poļu ģimnāzija","79.62"
"","Latv. v. 9.kl.","Jankas Kupalas Rīgas Baltkrievu pamatskola","54.69"
"","Angļu v.","Jaunjelgavas vidusskola","73.2"
"","Fiz.","Jaunjelgavas vidusskola","27.78"
"","Krievu v.","Jaunjelgavas vidusskola","80.13"
"","Ķīm.","Jaunjelgavas vidusskola","27.33"
"","Latv. val.","Jaunjelgavas vidusskola","50.28"
"","Matem.","Jaunjelgavas vidusskola","23.44"
"","Angļu v.","Jaunogres vidusskola","58.93"
"","Bio.","Jaunogres vidusskola","55"
"","Fiz.","Jaunogres vidusskola","41.78"
"","Ķīm.","Jaunogres vidusskola","67.33"
"","Latv. val.","Jaunogres vidusskola","42.58"
"","Matem.","Jaunogres vidusskola","54.2"
"","Latv. v. 9.kl.","Jaunogres vidusskola","69.44"
"","Angļu v.","Jaunpiebalgas vidusskola","58.23"
"","Bio.","Jaunpiebalgas vidusskola","54.86"
"","Fiz.","Jaunpiebalgas vidusskola","21.33"
"","Krievu v.","Jaunpiebalgas vidusskola","83.32"
"","Latv. val.","Jaunpiebalgas vidusskola","56.45"
"","Vēsture","Jaunpiebalgas vidusskola","41.13"
"","Matem.","Jaunpiebalgas vidusskola","28.35"
"","Angļu v.","Jaunpils vidusskola","46.69"
"","Fiz.","Jaunpils vidusskola","18"
"","Latv. val.","Jaunpils vidusskola","47.08"
"","Matem.","Jaunpils vidusskola","44.46"
"","Angļu v.","Jāņa Eglīša Preiļu Valsts ģimnāzija","71.58"
"","Bio.","Jāņa Eglīša Preiļu Valsts ģimnāzija","78.11"
"","Fiz.","Jāņa Eglīša Preiļu Valsts ģimnāzija","54"
"","Krievu v.","Jāņa Eglīša Preiļu Valsts ģimnāzija","66.43"
"","Ķīm.","Jāņa Eglīša Preiļu Valsts ģimnāzija","83.67"
"","Latv. val.","Jāņa Eglīša Preiļu Valsts ģimnāzija","70.7"
"","Vēsture","Jāņa Eglīša Preiļu Valsts ģimnāzija","74.19"
"","Matem.","Jāņa Eglīša Preiļu Valsts ģimnāzija","48.52"
"","Latv. v. 9.kl.","Jelgavas 2. internātpamatskola","52.46"
"","Latv. v. 9.kl.","Jelgavas 2. pamatskola","69.96"
"","Angļu v.","Jelgavas 4. vidusskola","71.59"
"","Bio.","Jelgavas 4. vidusskola","45.58"
"","Fiz.","Jelgavas 4. vidusskola","25.33"
"","Krievu v.","Jelgavas 4. vidusskola","65.2"
"","Ķīm.","Jelgavas 4. vidusskola","56.67"
"","Latv. val.","Jelgavas 4. vidusskola","56"
"","Vēsture","Jelgavas 4. vidusskola","48.29"
"","Matem.","Jelgavas 4. vidusskola","32.8"
"","Angļu v.","Jelgavas 5. vidusskola","58.95"
"","Bio.","Jelgavas 5. vidusskola","70"
"","Fiz.","Jelgavas 5. vidusskola","42.87"
"","Ķīm.","Jelgavas 5. vidusskola","79.33"
"","Latv. val.","Jelgavas 5. vidusskola","44.06"
"","Vēsture","Jelgavas 5. vidusskola","65.73"
"","Matem.","Jelgavas 5. vidusskola","51.05"
"","Latv. v. 9.kl.","Jelgavas 5. vidusskola","73.92"
"","Angļu v.","Jelgavas 6. vidusskola","49.73"
"","Fiz.","Jelgavas 6. vidusskola","40.67"
"","Latv. val.","Jelgavas 6. vidusskola","35.85"
"","Vēsture","Jelgavas 6. vidusskola","69.35"
"","Matem.","Jelgavas 6. vidusskola","32.81"
"","Latv. v. 9.kl.","Jelgavas 6. vidusskola","72.23"
"","Angļu v.","Jelgavas novada Neklātienes vidusskola","63.11"
"","Bio.","Jelgavas novada Neklātienes vidusskola","24"
"","Krievu v.","Jelgavas novada Neklātienes vidusskola","64.65"
"","Latv. val.","Jelgavas novada Neklātienes vidusskola","36.59"
"","Vēsture","Jelgavas novada Neklātienes vidusskola","35.4"
"","Matem.","Jelgavas novada Neklātienes vidusskola","10.97"
"","Angļu v.","Jelgavas Spīdolas ģimnāzija","79.81"
"","Bio.","Jelgavas Spīdolas ģimnāzija","65.47"
"","Fiz.","Jelgavas Spīdolas ģimnāzija","50.29"
"","Krievu v.","Jelgavas Spīdolas ģimnāzija","74.78"
"","Ķīm.","Jelgavas Spīdolas ģimnāzija","73.33"
"","Latv. val.","Jelgavas Spīdolas ģimnāzija","71.3"
"","Vēsture","Jelgavas Spīdolas ģimnāzija","76.5"
"","Matem.","Jelgavas Spīdolas ģimnāzija","42.79"
"","Vācu v.","Jelgavas Spīdolas ģimnāzija","88.12"
"","Angļu v.","Jelgavas Tehnoloģiju vidusskola","62.96"
"","Bio.","Jelgavas Tehnoloģiju vidusskola","50"
"","Fiz.","Jelgavas Tehnoloģiju vidusskola","42.47"
"","Krievu v.","Jelgavas Tehnoloģiju vidusskola","78.6"
"","Ķīm.","Jelgavas Tehnoloģiju vidusskola","82.67"
"","Latv. val.","Jelgavas Tehnoloģiju vidusskola","58.43"
"","Vēsture","Jelgavas Tehnoloģiju vidusskola","45.16"
"","Matem.","Jelgavas Tehnoloģiju vidusskola","35.44"
"","Angļu v.","Jelgavas Vakara (maiņu) vidusskola","62.88"
"","Bio.","Jelgavas Vakara (maiņu) vidusskola","38.67"
"","Krievu v.","Jelgavas Vakara (maiņu) vidusskola","74.42"
"","Latv. val.","Jelgavas Vakara (maiņu) vidusskola","42.68"
"","Vēsture","Jelgavas Vakara (maiņu) vidusskola","33.67"
"","Matem.","Jelgavas Vakara (maiņu) vidusskola","14.9"
"","Angļu v.","Jelgavas Valsts ģimnāzija","78.06"
"","Bio.","Jelgavas Valsts ģimnāzija","67.11"
"","Fiz.","Jelgavas Valsts ģimnāzija","46.73"
"","Krievu v.","Jelgavas Valsts ģimnāzija","75.73"
"","Ķīm.","Jelgavas Valsts ģimnāzija","73.74"
"","Latv. val.","Jelgavas Valsts ģimnāzija","69.5"
"","Vēsture","Jelgavas Valsts ģimnāzija","69.35"
"","Matem.","Jelgavas Valsts ģimnāzija","48.66"
"","Angļu v.","Jēkabpils 2. vidusskola","45.71"
"","Bio.","Jēkabpils 2. vidusskola","40.67"
"","Fiz.","Jēkabpils 2. vidusskola","42.67"
"","Latv. val.","Jēkabpils 2. vidusskola","40.44"
"","Vēsture","Jēkabpils 2. vidusskola","70.97"
"","Matem.","Jēkabpils 2. vidusskola","34.86"
"","Latv. v. 9.kl.","Jēkabpils 2. vidusskola","69.35"
"","Angļu v.","Jēkabpils 3. vidusskola","60.57"
"","Bio.","Jēkabpils 3. vidusskola","55.17"
"","Fiz.","Jēkabpils 3. vidusskola","36.67"
"","Krievu v.","Jēkabpils 3. vidusskola","61.36"
"","Ķīm.","Jēkabpils 3. vidusskola","48.67"
"","Latv. val.","Jēkabpils 3. vidusskola","57.17"
"","Vēsture","Jēkabpils 3. vidusskola","76.01"
"","Matem.","Jēkabpils 3. vidusskola","31.35"
"","Angļu v.","Jēkabpils vakara vidusskola","39.07"
"","Krievu v.","Jēkabpils vakara vidusskola","65.68"
"","Latv. val.","Jēkabpils vakara vidusskola","37.5"
"","Vēsture","Jēkabpils vakara vidusskola","27.02"
"","Matem.","Jēkabpils vakara vidusskola","14.85"
"","Angļu v.","Jēkabpils Valsts ģimnāzija","77.06"
"","Bio.","Jēkabpils Valsts ģimnāzija","68.97"
"","Fiz.","Jēkabpils Valsts ģimnāzija","51"
"","Krievu v.","Jēkabpils Valsts ģimnāzija","83.55"
"","Ķīm.","Jēkabpils Valsts ģimnāzija","68.29"
"","Latv. val.","Jēkabpils Valsts ģimnāzija","70.35"
"","Vēsture","Jēkabpils Valsts ģimnāzija","74.73"
"","Matem.","Jēkabpils Valsts ģimnāzija","48.46"
"","Angļu v.","Jumpravas vidusskola","80.98"
"","Krievu v.","Jumpravas vidusskola","87.23"
"","Latv. val.","Jumpravas vidusskola","70.6"
"","Vēsture","Jumpravas vidusskola","64.92"
"","Matem.","Jumpravas vidusskola","24.69"
"","Angļu v.","Jūrmalas pilsētas Jaundubultu vidusskola","49.86"
"","Latv. val.","Jūrmalas pilsētas Jaundubultu vidusskola","32.24"
"","Matem.","Jūrmalas pilsētas Jaundubultu vidusskola","30.83"
"","Latv. v. 9.kl.","Jūrmalas pilsētas Jaundubultu vidusskola","63.17"
"","Angļu v.","Jūrmalas pilsētas Kauguru vidusskola","65.75"
"","Bio.","Jūrmalas pilsētas Kauguru vidusskola","52"
"","Fiz.","Jūrmalas pilsētas Kauguru vidusskola","82.67"
"","Ķīm.","Jūrmalas pilsētas Kauguru vidusskola","84"
"","Latv. val.","Jūrmalas pilsētas Kauguru vidusskola","43.09"
"","Vēsture","Jūrmalas pilsētas Kauguru vidusskola","45.16"
"","Matem.","Jūrmalas pilsētas Kauguru vidusskola","43.87"
"","Latv. v. 9.kl.","Jūrmalas pilsētas Kauguru vidusskola","67.29"
"","Angļu v.","Jūrmalas pilsētas Mežmalas vidusskola","42.17"
"","Ķīm.","Jūrmalas pilsētas Mežmalas vidusskola","22.67"
"","Latv. val.","Jūrmalas pilsētas Mežmalas vidusskola","29.9"
"","Matem.","Jūrmalas pilsētas Mežmalas vidusskola","27.4"
"","Latv. v. 9.kl.","Jūrmalas pilsētas Mežmalas vidusskola","42.51"
"","Angļu v.","Jūrmalas vakara vidusskola","46.68"
"","Krievu v.","Jūrmalas vakara vidusskola","68.16"
"","Latv. val.","Jūrmalas vakara vidusskola","36.43"
"","Vēsture","Jūrmalas vakara vidusskola","32.59"
"","Matem.","Jūrmalas vakara vidusskola","31.97"
"","Latv. v. 9.kl.","Jūrmalas vakara vidusskola","31.11"
"","Angļu v.","Jūrmalas Valsts ģimnāzija","76.56"
"","Bio.","Jūrmalas Valsts ģimnāzija","61"
"","Fiz.","Jūrmalas Valsts ģimnāzija","31.67"
"","Krievu v.","Jūrmalas Valsts ģimnāzija","80.59"
"","Ķīm.","Jūrmalas Valsts ģimnāzija","49.33"
"","Latv. val.","Jūrmalas Valsts ģimnāzija","68.97"
"","Vēsture","Jūrmalas Valsts ģimnāzija","85"
"","Matem.","Jūrmalas Valsts ģimnāzija","39.47"
"","Angļu v.","Kalnciema pagasta vidusskola","53.31"
"","Bio.","Kalnciema pagasta vidusskola","63"
"","Krievu v.","Kalnciema pagasta vidusskola","75.15"
"","Latv. val.","Kalnciema pagasta vidusskola","39.77"
"","Matem.","Kalnciema pagasta vidusskola","25.71"
"","Angļu v.","Kalnciema vidusskola","55.84"
"","Bio.","Kalnciema vidusskola","40.53"
"","Krievu v.","Kalnciema vidusskola","58.76"
"","Latv. val.","Kalnciema vidusskola","49.65"
"","Vēsture","Kalnciema vidusskola","75"
"","Matem.","Kalnciema vidusskola","23.12"
"","Angļu v.","Kandavas internātvidusskola","42.93"
"","Ķīm.","Kandavas internātvidusskola","32"
"","Latv. val.","Kandavas internātvidusskola","53.03"
"","Matem.","Kandavas internātvidusskola","23.33"
"","Angļu v.","Kandavas Kārļa Mīlenbaha vidusskola","65.39"
"","Bio.","Kandavas Kārļa Mīlenbaha vidusskola","61.6"
"","Fiz.","Kandavas Kārļa Mīlenbaha vidusskola","35.33"
"","Krievu v.","Kandavas Kārļa Mīlenbaha vidusskola","69.07"
"","Ķīm.","Kandavas Kārļa Mīlenbaha vidusskola","38"
"","Latv. val.","Kandavas Kārļa Mīlenbaha vidusskola","68.43"
"","Vēsture","Kandavas Kārļa Mīlenbaha vidusskola","58.47"
"","Matem.","Kandavas Kārļa Mīlenbaha vidusskola","33.33"
"","Angļu v.","Kaunatas vidusskola","51.35"
"","Fiz.","Kaunatas vidusskola","52.67"
"","Krievu v.","Kaunatas vidusskola","75.88"
"","Ķīm.","Kaunatas vidusskola","60.67"
"","Latv. val.","Kaunatas vidusskola","56.59"
"","Matem.","Kaunatas vidusskola","54.88"
"","Latv. v. 9.kl.","Kaunatas vidusskola","67.37"
"","Angļu v.","Kārsavas vidusskola","72.55"
"","Bio.","Kārsavas vidusskola","69.33"
"","Fiz.","Kārsavas vidusskola","38.33"
"","Krievu v.","Kārsavas vidusskola","75.15"
"","Ķīm.","Kārsavas vidusskola","55.56"
"","Latv. val.","Kārsavas vidusskola","62.28"
"","Vēsture","Kārsavas vidusskola","51.61"
"","Matem.","Kārsavas vidusskola","68.78"
"","Latv. v. 9.kl.","Krāslavas gr. Plāteru v.n. Poļu pamatskola","71.8"
"","Angļu v.","Krāslavas Valsts ģimnāzija","56.73"
"","Bio.","Krāslavas Valsts ģimnāzija","80.67"
"","Fiz.","Krāslavas Valsts ģimnāzija","42"
"","Krievu v.","Krāslavas Valsts ģimnāzija","81.87"
"","Ķīm.","Krāslavas Valsts ģimnāzija","52.83"
"","Latv. val.","Krāslavas Valsts ģimnāzija","57.05"
"","Vēsture","Krāslavas Valsts ģimnāzija","62.5"
"","Matem.","Krāslavas Valsts ģimnāzija","44.4"
"","Angļu v.","Krāslavas Varavīksnes vidusskola","48.45"
"","Bio.","Krāslavas Varavīksnes vidusskola","61"
"","Fiz.","Krāslavas Varavīksnes vidusskola","37.17"
"","Ķīm.","Krāslavas Varavīksnes vidusskola","65.11"
"","Latv. val.","Krāslavas Varavīksnes vidusskola","41.96"
"","Matem.","Krāslavas Varavīksnes vidusskola","43.89"
"","Latv. v. 9.kl.","Krāslavas Varavīksnes vidusskola","63.38"
"","Angļu v.","Krimuldas vidusskola","59.94"
"","Krievu v.","Krimuldas vidusskola","55.82"
"","Ķīm.","Krimuldas vidusskola","58.67"
"","Latv. val.","Krimuldas vidusskola","75.13"
"","Matem.","Krimuldas vidusskola","39.17"
"","Angļu v.","Kuldīgas 2. vidusskola","51.95"
"","Bio.","Kuldīgas 2. vidusskola","75.33"
"","Fiz.","Kuldīgas 2. vidusskola","70.67"
"","Krievu v.","Kuldīgas 2. vidusskola","55.73"
"","Ķīm.","Kuldīgas 2. vidusskola","62.67"
"","Latv. val.","Kuldīgas 2. vidusskola","45.96"
"","Vēsture","Kuldīgas 2. vidusskola","46.12"
"","Matem.","Kuldīgas 2. vidusskola","26.84"
"","Angļu v.","Kuldīgas Centra vidusskola","70.35"
"","Bio.","Kuldīgas Centra vidusskola","50.48"
"","Fiz.","Kuldīgas Centra vidusskola","45.33"
"","Krievu v.","Kuldīgas Centra vidusskola","81.85"
"","Latv. val.","Kuldīgas Centra vidusskola","66.75"
"","Matem.","Kuldīgas Centra vidusskola","42.09"
"","Angļu v.","Kuldīgas Mākslas un humanitāro zinību vidusskola","73.45"
"","Bio.","Kuldīgas Mākslas un humanitāro zinību vidusskola","65.67"
"","Ķīm.","Kuldīgas Mākslas un humanitāro zinību vidusskola","69.33"
"","Latv. val.","Kuldīgas Mākslas un humanitāro zinību vidusskola","66.16"
"","Vēsture","Kuldīgas Mākslas un humanitāro zinību vidusskola","65.73"
"","Matem.","Kuldīgas Mākslas un humanitāro zinību vidusskola","35.07"
"","Ķīm.","Kuldīgas Mākslas un humanitāro zinību vidusskola","14.67"
"","Latv. val.","Kuldīgas Mākslas un humanitāro zinību vidusskola","40.93"
"","Vēsture","Kuldīgas Mākslas un humanitāro zinību vidusskola","36.28"
"","Matem.","Kuldīgas Mākslas un humanitāro zinību vidusskola","13.99"
"","Angļu v.","Ķeguma komercnovirziena vidusskola","83.76"
"","Bio.","Ķeguma komercnovirziena vidusskola","68.13"
"","Krievu v.","Ķeguma komercnovirziena vidusskola","58.03"
"","Ķīm.","Ķeguma komercnovirziena vidusskola","44"
"","Latv. val.","Ķeguma komercnovirziena vidusskola","62.86"
"","Matem.","Ķeguma komercnovirziena vidusskola","46.72"
"","Angļu v.","Ķekavas vidusskola","79.99"
"","Bio.","Ķekavas vidusskola","83.33"
"","Krievu v.","Ķekavas vidusskola","72.27"
"","Ķīm.","Ķekavas vidusskola","59.78"
"","Latv. val.","Ķekavas vidusskola","72.38"
"","Vēsture","Ķekavas vidusskola","47.98"
"","Matem.","Ķekavas vidusskola","40.2"
"","Fiz.","Ķekavas vidusskola","32"
"","Latv. val.","Ķekavas vidusskola","38.77"
"","Vēsture","Ķekavas vidusskola","41.69"
"","Matem.","Ķekavas vidusskola","22.87"
"","Latv. v. 9.kl.","Laucesas pamatskola","57.71"
"","Latv. v. 9.kl.","Lāču pamatskola","65"
"","Angļu v.","Lejasciema vidusskola","47"
"","Latv. val.","Lejasciema vidusskola","55.49"
"","Vēsture","Lejasciema vidusskola","55.65"
"","Matem.","Lejasciema vidusskola","23.47"
"","Latv. v. 9.kl.","Liepājas 3. pamatskola","57.03"
"","Angļu v.","Liepājas 7. vidusskola","58.11"
"","Bio.","Liepājas 7. vidusskola","52"
"","Ķīm.","Liepājas 7. vidusskola","88.67"
"","Latv. val.","Liepājas 7. vidusskola","42.61"
"","Matem.","Liepājas 7. vidusskola","61.72"
"","Latv. v. 9.kl.","Liepājas 7. vidusskola","61.27"
"","Angļu v.","Liepājas 8. vidusskola","65.82"
"","Fiz.","Liepājas 8. vidusskola","25"
"","Krievu v.","Liepājas 8. vidusskola","79.79"
"","Latv. val.","Liepājas 8. vidusskola","39.66"
"","Vēsture","Liepājas 8. vidusskola","46.51"
"","Matem.","Liepājas 8. vidusskola","17.36"
"","Latv. v. 9.kl.","Liepājas 8. vidusskola","65.16"
"","Angļu v.","Liepājas A. Puškina 2. vidusskola","60.3"
"","Fiz.","Liepājas A. Puškina 2. vidusskola","44.67"
"","Ķīm.","Liepājas A. Puškina 2. vidusskola","71.33"
"","Latv. val.","Liepājas A. Puškina 2. vidusskola","44.11"
"","Matem.","Liepājas A. Puškina 2. vidusskola","44.77"
"","Latv. v. 9.kl.","Liepājas A. Puškina 2. vidusskola","66.59"
"","Angļu v.","Liepājas pilsētas 12. vidusskola","52.3"
"","Ķīm.","Liepājas pilsētas 12. vidusskola","72.44"
"","Latv. val.","Liepājas pilsētas 12. vidusskola","33.76"
"","Matem.","Liepājas pilsētas 12. vidusskola","34.17"
"","Latv. v. 9.kl.","Liepājas pilsētas 12. vidusskola","59.83"
"","Angļu v.","Liepājas Raiņa 6. vidusskola","61.82"
"","Bio.","Liepājas Raiņa 6. vidusskola","37.11"
"","Fiz.","Liepājas Raiņa 6. vidusskola","34.33"
"","Krievu v.","Liepājas Raiņa 6. vidusskola","59.03"
"","Latv. val.","Liepājas Raiņa 6. vidusskola","56.22"
"","Vēsture","Liepājas Raiņa 6. vidusskola","78.23"
"","Matem.","Liepājas Raiņa 6. vidusskola","24.1"
"","Angļu v.","Liepājas vakara (maiņu) vidusskola","42.46"
"","Bio.","Liepājas vakara (maiņu) vidusskola","47.33"
"","Krievu v.","Liepājas vakara (maiņu) vidusskola","62.1"
"","Ķīm.","Liepājas vakara (maiņu) vidusskola","34"
"","Latv. val.","Liepājas vakara (maiņu) vidusskola","44.69"
"","Vēsture","Liepājas vakara (maiņu) vidusskola","26.7"
"","Matem.","Liepājas vakara (maiņu) vidusskola","17.73"
"","Vācu v.","Liepājas vakara (maiņu) vidusskola","24.92"
"","Angļu v.","Liepājas Valsts 1. ģimnāzija","75.16"
"","Bio.","Liepājas Valsts 1. ģimnāzija","63.39"
"","Fiz.","Liepājas Valsts 1. ģimnāzija","63.41"
"","Krievu v.","Liepājas Valsts 1. ģimnāzija","66.55"
"","Ķīm.","Liepājas Valsts 1. ģimnāzija","70.17"
"","Latv. val.","Liepājas Valsts 1. ģimnāzija","68.84"
"","Vēsture","Liepājas Valsts 1. ģimnāzija","60.13"
"","Matem.","Liepājas Valsts 1. ģimnāzija","41.12"
"","Angļu v.","Liepnas vidusskola","15.33"
"","Krievu v.","Liepnas vidusskola","42.8"
"","Latv. val.","Liepnas vidusskola","44.46"
"","Matem.","Liepnas vidusskola","8.75"
"","Angļu v.","Liepupes vidusskola","59.09"
"","Latv. val.","Liepupes vidusskola","47.89"
"","Matem.","Liepupes vidusskola","22.59"
"","Angļu v.","Limbažu 3. vidusskola","59.97"
"","Bio.","Limbažu 3. vidusskola","67.83"
"","Fiz.","Limbažu 3. vidusskola","36"
"","Krievu v.","Limbažu 3. vidusskola","76.05"
"","Latv. val.","Limbažu 3. vidusskola","54.63"
"","Vēsture","Limbažu 3. vidusskola","25.71"
"","Matem.","Limbažu 3. vidusskola","22.92"
"","Angļu v.","Limbažu novada ģimnāzija","68.49"
"","Bio.","Limbažu novada ģimnāzija","54.22"
"","Fiz.","Limbažu novada ģimnāzija","44.22"
"","Ķīm.","Limbažu novada ģimnāzija","47"
"","Latv. val.","Limbažu novada ģimnāzija","67.71"
"","Vēsture","Limbažu novada ģimnāzija","61.13"
"","Matem.","Limbažu novada ģimnāzija","49.41"
"","Angļu v.","Lizuma vidusskola","52.55"
"","Bio.","Lizuma vidusskola","57.11"
"","Krievu v.","Lizuma vidusskola","58"
"","Latv. val.","Lizuma vidusskola","72.21"
"","Vēsture","Lizuma vidusskola","54.03"
"","Matem.","Lizuma vidusskola","25.97"
"","Angļu v.","Līgatnes novada vidusskola","75.07"
"","Krievu v.","Līgatnes novada vidusskola","49.56"
"","Latv. val.","Līgatnes novada vidusskola","55.43"
"","Matem.","Līgatnes novada vidusskola","22.22"
"","Angļu v.","Līvānu 1. vidusskola","65.78"
"","Bio.","Līvānu 1. vidusskola","39.87"
"","Fiz.","Līvānu 1. vidusskola","9.33"
"","Krievu v.","Līvānu 1. vidusskola","69.51"
"","Ķīm.","Līvānu 1. vidusskola","20"
"","Latv. val.","Līvānu 1. vidusskola","68.66"
"","Vēsture","Līvānu 1. vidusskola","66.94"
"","Matem.","Līvānu 1. vidusskola","36.14"
"","Vācu v.","Līvānu 1. vidusskola","66.45"
"","Angļu v.","Līvānu 2. vidusskola","49.38"
"","Fiz.","Līvānu 2. vidusskola","35.5"
"","Latv. val.","Līvānu 2. vidusskola","41.01"
"","Matem.","Līvānu 2. vidusskola","38.35"
"","Latv. v. 9.kl.","Līvānu 2. vidusskola","63.93"
"","Angļu v.","Līvānu novada Vakara (maiņu) vidusskola","47.63"
"","Krievu v.","Līvānu novada Vakara (maiņu) vidusskola","72.32"
"","Latv. val.","Līvānu novada Vakara (maiņu) vidusskola","39.02"
"","Matem.","Līvānu novada Vakara (maiņu) vidusskola","18.54"
"","Angļu v.","Lubānas vidusskola","51.51"
"","Latv. val.","Lubānas vidusskola","53.41"
"","Matem.","Lubānas vidusskola","19.2"
"","Angļu v.","Ludzas 2. vidusskola","83.12"
"","Bio.","Ludzas 2. vidusskola","65.33"
"","Fiz.","Ludzas 2. vidusskola","32.67"
"","Krievu v.","Ludzas 2. vidusskola","78.63"
"","Ķīm.","Ludzas 2. vidusskola","70"
"","Latv. val.","Ludzas 2. vidusskola","44.53"
"","Matem.","Ludzas 2. vidusskola","42.38"
"","Latv. v. 9.kl.","Ludzas 2. vidusskola","65.6"
"","Krievu v.","Ludzas novada vakara vidusskola","62.8"
"","Latv. val.","Ludzas novada vakara vidusskola","26.25"
"","Matem.","Ludzas novada vakara vidusskola","18.66"
"","Angļu v.","Ludzas pilsētas ģimnāzija","65.15"
"","Bio.","Ludzas pilsētas ģimnāzija","66.93"
"","Fiz.","Ludzas pilsētas ģimnāzija","37.67"
"","Krievu v.","Ludzas pilsētas ģimnāzija","80.57"
"","Ķīm.","Ludzas pilsētas ģimnāzija","58.67"
"","Latv. val.","Ludzas pilsētas ģimnāzija","62.24"
"","Vēsture","Ludzas pilsētas ģimnāzija","49.19"
"","Matem.","Ludzas pilsētas ģimnāzija","41.61"
"","Angļu v.","Lūcijas Rancānes Makašānu Amatu vidusskola","44.23"
"","Krievu v.","Lūcijas Rancānes Makašānu Amatu vidusskola","54.96"
"","Latv. val.","Lūcijas Rancānes Makašānu Amatu vidusskola","45.8"
"","Matem.","Lūcijas Rancānes Makašānu Amatu vidusskola","10.25"
"","Angļu v.","Madlienas vidusskola","71.14"
"","Fiz.","Madlienas vidusskola","36"
"","Latv. val.","Madlienas vidusskola","69.01"
"","Vēsture","Madlienas vidusskola","56.05"
"","Matem.","Madlienas vidusskola","22.22"
"","Angļu v.","Madonas pilsētas vidusskola","65.63"
"","Bio.","Madonas pilsētas vidusskola","71.17"
"","Fiz.","Madonas pilsētas vidusskola","44.5"
"","Krievu v.","Madonas pilsētas vidusskola","67.55"
"","Ķīm.","Madonas pilsētas vidusskola","62.67"
"","Latv. val.","Madonas pilsētas vidusskola","55.87"
"","Vēsture","Madonas pilsētas vidusskola","61.49"
"","Matem.","Madonas pilsētas vidusskola","29.67"
"","Angļu v.","Madonas Vakara un neklātienes vidusskola","34.42"
"","Krievu v.","Madonas Vakara un neklātienes vidusskola","55.45"
"","Latv. val.","Madonas Vakara un neklātienes vidusskola","40.36"
"","Vēsture","Madonas Vakara un neklātienes vidusskola","28.19"
"","Matem.","Madonas Vakara un neklātienes vidusskola","13.82"
"","Angļu v.","Madonas Valsts ģimnāzija","76.15"
"","Bio.","Madonas Valsts ģimnāzija","68.96"
"","Fiz.","Madonas Valsts ģimnāzija","55.33"
"","Krievu v.","Madonas Valsts ģimnāzija","68.5"
"","Ķīm.","Madonas Valsts ģimnāzija","58"
"","Latv. val.","Madonas Valsts ģimnāzija","67.62"
"","Vēsture","Madonas Valsts ģimnāzija","71.1"
"","Matem.","Madonas Valsts ģimnāzija","45.35"
"","Angļu v.","Majoru vidusskola","67.41"
"","Bio.","Majoru vidusskola","48"
"","Fiz.","Majoru vidusskola","61.33"
"","Krievu v.","Majoru vidusskola","67.81"
"","Latv. val.","Majoru vidusskola","53.84"
"","Vēsture","Majoru vidusskola","56.96"
